,起飛時間(出發),起飛地點(出發),抵達時間(出發),抵達地點(出發),起飛時間(回程),起飛地點(回程),抵達時間(回程),抵達地點(回程),航空公司,購買網站,一人價格(TWD),兩人總價(TWD),買票去！
248,21:15,TPE,05:50,ICN,07:50,ICN,09:25,TPE,菲律賓航空、真航空,Trip.com,13892,27784,https://travel.line.me//flights/9654f1aea3ea14e7c09a17b98aeabca4?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
249,18:00,TPE,21:35,ICN,13:50,ICN,20:15,TPE,酷航、香港航空,Trip.com,13893,27786,https://travel.line.me//flights/e3ac353796aaf9cd6a2ac0c505a1af3e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
250,07:30,TPE,11:00,ICN,09:05,ICN,10:50,TPE,韓亞航空、濟州航空,Trip.com,13898,27796,https://travel.line.me//flights/12d712e422d023b658374f4b4275f90a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
251,09:30,TPE,19:35,ICN,02:30,ICN,04:05,TPE,菲律賓航空、台灣虎航,Trip.com,13907,27814,https://travel.line.me//flights/3ebf61a514cec202f80926006e6458b6?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
252,21:15,TPE,05:50,ICN,02:30,ICN,04:05,TPE,菲律賓航空、台灣虎航,Trip.com,13907,27814,https://travel.line.me//flights/886a620d51d3d408e2763adff44b27a2?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
253,13:20,TPE,16:50,ICN,12:35,ICN,14:10,TPE,大韓航空、中華航空,Trip.com,13958,27916,https://travel.line.me//flights/36ebddf2e82e643d639be64fedabaf16?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
254,18:55,TPE,22:35,ICN,12:35,ICN,14:10,TPE,大韓航空、中華航空,Trip.com,13958,27916,https://travel.line.me//flights/69ff5bd65cf3ea66d66ee80d118885a9?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
255,07:55,TPE,15:05,GMP,19:25,GMP,10:20,TPE,大韓航空,ezTravel 易遊網,13964,27928,https://travel.line.me//flights/aeffec82673c93fd98bad266d5000b4f?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
256,07:55,TPE,22:15,GMP,19:25,GMP,10:20,TPE,大韓航空,ezTravel 易遊網,13964,27928,https://travel.line.me//flights/2af10aa0806dd68850249d7beff9a718?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
257,07:55,TPE,21:05,GMP,19:25,GMP,10:20,TPE,大韓航空,ezTravel 易遊網,13964,27928,https://travel.line.me//flights/d60372bc91a141bb0f07ec1692f85208?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
258,07:55,TPE,18:45,GMP,19:25,GMP,10:20,TPE,大韓航空,ezTravel 易遊網,13964,27928,https://travel.line.me//flights/ec19b3448feabea336bf9116dbe604f5?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
259,07:55,TPE,16:40,GMP,19:25,GMP,10:20,TPE,大韓航空,ezTravel 易遊網,13964,27928,https://travel.line.me//flights/0e9ecf7be85322e4be8985a2365703e8?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
260,07:55,TPE,20:05,GMP,19:25,GMP,10:20,TPE,大韓航空,ezTravel 易遊網,13964,27928,https://travel.line.me//flights/9b3edbb3fac28ede2bb7110f78e9c2ef?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
261,10:35,TPE,14:00,ICN,20:45,ICN,22:20,TPE,大韓航空、中華航空,GotoGate,13903,27805,https://travel.line.me//flights/75442aa0908dc7d36e0b40fd65534793?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
262,13:30,TPE,17:05,ICN,19:45,ICN,21:25,TPE,韓亞航空,Mytrip,13926,27851,https://travel.line.me//flights/dd694f04e9de3e4dd87eeca8d0c569fd?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
263,15:40,TPE,12:50,ICN,10:00,ICN,11:30,TPE,香港航空、韓亞航空,Trip.com,14001,28002,https://travel.line.me//flights/0a67ed4b9f1e4b103ee42bc5c86fa953?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
264,17:10,TPE,20:40,ICN,11:15,GMP,12:55,TSA,韓亞航空、德威航空,Trip.com,14023,28046,https://travel.line.me//flights/3a9a46110091421b7378e818b48ca65f?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
265,16:10,TPE,19:45,ICN,11:15,GMP,12:55,TSA,中華航空、德威航空,Trip.com,14043,28086,https://travel.line.me//flights/b31fc051ac66aeb1986c6509ac0f367e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
266,10:35,TPE,14:00,ICN,16:05,ICN,17:45,TPE,真航空、大韓航空,Trip.com,14048,28096,https://travel.line.me//flights/7285cf450ee0f8c2ff3fca4215a40d9a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
267,07:30,TPE,11:00,ICN,07:50,ICN,09:25,TPE,長榮航空、真航空,Trip.com,14087,28174,https://travel.line.me//flights/e75bc8453266d485013c91b10b151e38?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
268,17:10,TPE,20:40,ICN,10:00,ICN,11:30,TPE,韓亞航空,Trip.com,14093,28186,https://travel.line.me//flights/19e3983d27e0137cf495443624fef458?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
269,15:15,TPE,18:45,ICN,16:35,GMP,12:45,TPE,長榮航空、濟州航空,Trip.com,14097,28194,https://travel.line.me//flights/66e0327d40df3f0ab3bcdc889349316f?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
270,21:55,TPE,01:30,ICN,08:30,ICN,21:45,TSA,台灣虎航、大韓航空...,Trip.com,14101,28202,https://travel.line.me//flights/58a008edeb6a85509692a273421d722f?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
271,21:55,TPE,01:30,ICN,16:00,GMP,21:45,TSA,台灣虎航、大韓航空...,Trip.com,14101,28202,https://travel.line.me//flights/744c1c1c80049385362986d5f5a10d43?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
272,07:30,TPE,11:00,ICN,02:30,ICN,04:05,TPE,長榮航空、台灣虎航,Trip.com,14102,28204,https://travel.line.me//flights/5ed4247f4223e54243c96142ea1cdbe5?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
273,16:10,TPE,19:45,ICN,10:00,ICN,11:30,TPE,中華航空、韓亞航空,Trip.com,14113,28226,https://travel.line.me//flights/b6c5ccd9e7e5153fe3ae01d2e5066cc9?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
274,07:40,TPE,11:10,ICN,10:35,ICN,12:10,TPE,中華航空、大韓航空,Mytrip,14043,28086,https://travel.line.me//flights/6b571d343e3e38f83e78897c69472360?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
275,13:50,TSA,17:25,GMP,15:55,GMP,21:45,TSA,德威航空、韓亞航空...,Trip.com,14115,28230,https://travel.line.me//flights/c8f473bff7dcce451fe553bd586fe6f6?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
276,13:50,TSA,17:25,GMP,11:10,ICN,22:00,TPE,德威航空、大韓航空...,Trip.com,14119,28238,https://travel.line.me//flights/1c7ff06a8db23cd1fc9fac15664086ca?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
277,13:50,TSA,17:25,GMP,18:55,ICN,13:10,TSA,德威航空、大韓航空...,Trip.com,14119,28238,https://travel.line.me//flights/44c682ee8bf605764765467d87f52ae5?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
278,13:30,TPE,17:05,ICN,19:45,ICN,21:25,TPE,長榮航空,ly.com,14119,28238,https://travel.line.me//flights/5eca43b87bf1853d40564c7b20087814?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
279,14:50,TPE,08:25,GMP,14:20,ICN,15:50,TPE,濟州航空、韓亞航空,Trip.com,14205,28410,https://travel.line.me//flights/038359d98340c69ae1e24894814dd274?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
280,14:50,TPE,08:25,GMP,20:45,ICN,22:20,TPE,濟州航空、中華航空,Trip.com,14205,28410,https://travel.line.me//flights/c9baef0590406c518991a1b478fb7b41?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
281,19:45,TSA,12:40,ICN,14:20,ICN,15:50,TPE,廈門航空、韓亞航空,Trip.com,14238,28476,https://travel.line.me//flights/1daa45253a1bbee2872e43c40c518974?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
282,19:45,TSA,12:40,ICN,20:45,ICN,22:20,TPE,廈門航空、中華航空,Trip.com,14238,28476,https://travel.line.me//flights/e8c64684425f0b665a8255a2a9ae0577?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
283,11:50,TPE,15:05,ICN,17:50,ICN,11:45,TPE,濟州航空、中國國際航空,Trip.com,14282,28564,https://travel.line.me//flights/9f6a4441364023823d5b129460284851?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
284,14:50,TPE,08:25,GMP,07:20,GMP,12:30,TPE,濟州航空、釜山航空,Trip.com,14348,28696,https://travel.line.me//flights/ae509da64d0eb9aef87a70cba839cc18?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
285,07:30,TPE,11:00,ICN,19:45,ICN,21:25,TPE,長榮航空,ly.com,14283,28566,https://travel.line.me//flights/86358e508ea8312a32140b498e2fe4f9?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
286,18:00,TPE,21:35,ICN,15:55,GMP,21:45,TSA,酷航、韓亞航空...,Trip.com,14356,28712,https://travel.line.me//flights/f57790ecf1652d42f6f6c0985915b544?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
287,18:00,TPE,21:35,ICN,11:10,ICN,22:00,TPE,酷航、大韓航空...,Trip.com,14360,28720,https://travel.line.me//flights/f45e1d15e03596930621ba9e2631c5eb?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
288,18:00,TPE,21:35,ICN,18:55,ICN,13:10,TSA,酷航、大韓航空...,Trip.com,14360,28720,https://travel.line.me//flights/233cb6ed6cdcc578b7ae4cad8180ccec?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
289,19:45,TSA,12:40,ICN,07:20,GMP,12:30,TPE,廈門航空、釜山航空,Trip.com,14381,28762,https://travel.line.me//flights/174a49069a96352f4483132dfb9038d7?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
290,13:20,TPE,16:50,ICN,09:00,GMP,13:40,TPE,大韓航空,Mytrip,14329,28658,https://travel.line.me//flights/c1ba84fa6330eb97b8c9ada135bb8dc8?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
291,18:55,TPE,22:35,ICN,09:00,GMP,13:40,TPE,大韓航空,Mytrip,14329,28658,https://travel.line.me//flights/8a2ba7be08c493a610e6c7a19a26e5c3?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
292,13:50,TSA,17:25,GMP,08:30,ICN,21:45,TSA,德威航空、大韓航空...,Trip.com,14430,28860,https://travel.line.me//flights/b2c82fe5c3bba49a01bf48bbe900338c?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
293,07:55,TPE,15:05,GMP,09:05,ICN,10:50,TPE,大韓航空、濟州航空,Trip.com,14476,28952,https://travel.line.me//flights/06df9d6dd2f45c5ebb1dc70f40148b89?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
294,17:10,TPE,20:40,ICN,17:50,ICN,11:45,TPE,韓亞航空、中國國際航空,Trip.com,14486,28972,https://travel.line.me//flights/997cad1f096bee99cf28e6004ad48ebd?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
295,07:30,TPE,11:00,ICN,12:00,ICN,13:35,TPE,韓亞航空,Mytrip,14423,28846,https://travel.line.me//flights/0141966374da7cfa17aa69d982fd9ceb?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
296,15:15,TPE,18:45,ICN,19:45,ICN,21:25,TPE,韓亞航空,Mytrip,14423,28846,https://travel.line.me//flights/3eb69cb39fd0ba0113d95e8f2329d8a2?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
297,17:10,TPE,20:40,ICN,16:05,ICN,17:45,TPE,韓亞航空、大韓航空,Mytrip,14433,28866,https://travel.line.me//flights/79751bc4e5bfd75a56af8d3543c2f5d0?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
298,16:10,TPE,19:45,ICN,17:50,ICN,11:45,TPE,中華航空、中國國際航空,Trip.com,14506,29012,https://travel.line.me//flights/bb8edbdc0f62780623b38652eefaf4e2?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
299,13:20,TPE,16:50,ICN,20:45,ICN,22:20,TPE,大韓航空、中華航空,Trip.com,14507,29014,https://travel.line.me//flights/93746629f58df3e722111789258ed834?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
300,18:55,TPE,22:35,ICN,20:45,ICN,22:20,TPE,大韓航空、中華航空,Trip.com,14507,29014,https://travel.line.me//flights/b1f057b72248397eaeac6bc9a11640b4?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
301,13:20,TPE,16:50,ICN,14:20,ICN,15:50,TPE,大韓航空、韓亞航空,Trip.com,14507,29014,https://travel.line.me//flights/77aa7abe198ffa9bd26d49092ddb1af7?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
302,18:55,TPE,22:35,ICN,14:20,ICN,15:50,TPE,大韓航空、韓亞航空,Trip.com,14507,29014,https://travel.line.me//flights/0a20475e5fce67e6b698e8006a20026f?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
303,09:25,TSA,12:45,GMP,14:20,ICN,15:50,TPE,中華航空、韓亞航空,Trip.com,14512,29024,https://travel.line.me//flights/133df0d98b7cfa983c0e02d7d3822c30?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
304,11:50,TPE,15:05,ICN,10:05,ICN,21:10,TPE,濟州航空、越南航空,Trip.com,14520,29040,https://travel.line.me//flights/fc07f7a3f2201b4a842c5a64fb29992c?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
305,21:55,TPE,01:30,ICN,14:00,ICN,22:00,TPE,台灣虎航、韓亞航空...,Trip.com,14523,29046,https://travel.line.me//flights/055477c5b2cbbc2f7c03c6cb8b8821e2?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
